@RELATION finance

@ATTRIBUTE date DATE "yyyy-MM-dd"
@ATTRIBUTE sma NUMERIC
@ATTRIBUTE rsi NUMERIC
@ATTRIBUTE ema NUMERIC

@ATTRIBUTE macd NUMERIC
@ATTRIBUTE signal_line NUMERIC

@DATA
2023-11-10, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 4.275311, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 157.220399, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 157.220399, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 157.220399, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 157.220399, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 157.220399, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, 157.220399, 153.625463
2023-11-13, 165.247143, 49.230546, 155.531549, -0.206140, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -1.706264, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -1.706264, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, 6.280978, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -1.706264, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -1.706264, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -0.833311, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -1.706264, 153.625463
2023-11-14, 165.247143, 49.230546, 155.531549, -1.706264, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -2.132898, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -2.132898, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, 5.796148, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -2.132898, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -2.132898, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -2.132898, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -0.351209, 153.625463
2023-11-15, 165.247143, 49.230546, 155.531549, -2.132898, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, 3.647219, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.266275, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.266275, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.266275, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.266275, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.112187, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.266275, 153.625463
2023-11-16, 165.247143, 49.230546, 155.531549, -1.266275, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 1.897707, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, -1.003694, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 1.897707, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 1.897707, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 1.897707, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 1.897707, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 1.897707, 153.625463
2023-11-17, 165.247143, 49.230546, 155.531549, 4.803155, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 152.743012, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, -3.029736, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 152.743012, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 5.654117, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 152.743012, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 152.743012, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 152.743012, 153.625463
2023-11-20, 165.247143, 49.230546, 155.531549, 152.743012, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 155.853962, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 3.881301, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 155.853962, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, -2.969857, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 155.853962, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 155.853962, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 155.853962, 153.625463
2023-11-21, 165.247143, 49.230546, 155.531549, 155.853962, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 155.885496, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 4.703117, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 155.885496, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 155.885496, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 155.885496, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 155.885496, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, -2.895635, 153.625463
2023-11-22, 165.247143, 49.230546, 155.531549, 155.885496, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.817154, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.817154, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.360542, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.817154, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.817154, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.817154, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, 1.016255, 153.625463
2023-11-24, 165.247143, 49.230546, 155.531549, -0.817154, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.038487, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.038487, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.038487, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.038487, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.798510, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.038487, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, 2.038487, 153.625463
2023-11-27, 165.247143, 49.230546, 155.531549, -0.385032, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.733324, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.733324, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.733324, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.733324, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.860172, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.733324, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, -0.373079, 153.625463
2023-11-28, 165.247143, 49.230546, 155.531549, 1.733324, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.204389, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.204389, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.204389, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.323000, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.204389, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.204389, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, 3.683664, 153.625463
2023-11-29, 165.247143, 49.230546, 155.531549, -0.204389, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, 2.589123, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -0.745767, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -1.032357, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -1.032357, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -1.032357, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -1.032357, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -1.032357, 153.625463
2023-11-30, 165.247143, 49.230546, 155.531549, -1.032357, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -1.308905, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -1.308905, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -0.291440, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, 1.771309, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -1.308905, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -1.308905, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -1.308905, 153.625463
2023-12-01, 165.247143, 49.230546, 155.531549, -1.308905, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 4.603806, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 3.811776, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 4.603806, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 4.603806, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 3.608618, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 4.603806, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 4.603806, 153.625463
2023-12-04, 165.247143, 49.230546, 155.531549, 4.603806, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.477584, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.477584, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.627097, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.477584, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.477584, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 5.372141, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.477584, 153.625463
2023-12-05, 165.247143, 49.230546, 155.531549, 4.477584, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.647398, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.647398, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.037959, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 2.439770, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.647398, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.647398, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.647398, 153.625463
2023-12-06, 165.247143, 49.230546, 155.531549, 1.647398, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.907106, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 3.059353, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.907106, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.907106, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.907106, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.165874, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.907106, 153.625463
2023-12-07, 165.247143, 49.230546, 155.531549, 2.907106, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 2.060555, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 1.365902, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 1.365902, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 1.365902, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 0.158390, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 1.365902, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 1.365902, 153.625463
2023-12-08, 165.247143, 49.230546, 155.531549, 1.365902, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 4.531714, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 1.503090, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 1.503090, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 0.850909, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 1.503090, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 1.503090, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 1.503090, 153.625463
2023-12-11, 165.247143, 49.230546, 155.531549, 1.503090, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 2.084413, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 2.084413, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 0.391389, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 4.214725, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 2.084413, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 2.084413, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 2.084413, 153.625463
2023-12-12, 165.247143, 49.230546, 155.531549, 2.084413, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.405984, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 0.086376, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.405984, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.405984, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.405984, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.405984, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.623978, 153.625463
2023-12-13, 165.247143, 49.230546, 155.531549, 3.405984, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 3.032657, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.490222, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.490222, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.490222, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.490222, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.777949, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.490222, 153.625463
2023-12-14, 165.247143, 49.230546, 155.531549, 4.490222, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 1.901475, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, -2.381695, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 1.901475, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 1.901475, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 1.901475, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 1.901475, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 1.901475, 153.625463
2023-12-15, 165.247143, 49.230546, 155.531549, 2.567688, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, 0.733401, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, 0.733401, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, 1.751532, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, 0.733401, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, -4.509993, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, 0.733401, 153.625463
2023-12-18, 165.247143, 49.230546, 155.531549, 0.733401, 153.625463
